node,title,subject
2788,La travesía de Enrique la historia real de un niño decidido a reunirse con su madre,honduran|unit|state|biographi|juvenil|literatur|immigr|children|unit|state|biographi|juvenil|literatur|illeg|alien|unit|state|biographi|juvenil|literatur|honduran|unit|state|social|condit|case|studi|juvenil|literatur|immigr|children|unit|state|social|condit|case|studi|juvenil|literatur|illeg|alien|unit|state|social|condit|case|studi|juvenil|literatur|hondura|emigr|immigr|case|studi|juvenil|literatur|unit|state|emigr|immigr|case|studi|juvenil|literatur
2464,La travesía en yola odiseas a Puerto Rico La testigo y otros cuentos,dominican|dominican|republ|puerto|rico|dominican|dominican|republ|unit|state|illeg|alien|puerto|rico|illeg|alien|unit|state|dominican|republ|social|condit|1961
6414,La tumba,teenag|mexico|fiction|reveng|fiction|illeg|alien|fiction|spous|fiction|mexico|social|life|custom|fiction|bildungsroman|domest|fiction
5605,La tumba Ciudades desiertas contemporánea,teenag|mexico|fiction|reveng|fiction|illeg|alien|fiction|spous|fiction|bildungsroman|domest|fiction
2805,La tumba del mojado,illeg|alien|drama|man|woman|relationship|drama|mafia|drama|spanish|languag|materi|drama
4776,La vida de un indocumentado,illeg|alien|unit|state|fiction|foreign|worker|mexican|unit|state|fiction|mexico|emigr|immigr|fiction|unit|state|emigr|immigr|fiction|mexican|fiction|21st|centuri|mexican|fiction|mexico|monterrey
5454,La vida en sombras chronicling the lives and struggles of undocumented Mexican immigrants,illeg|alien|oregon|salem|immigr|oregon|salem|salem|biographi|mexican|oregon|salem|biographi
1242,Labor and legality an ethnography of a Mexican immigrant network,foreign|worker|mexican|illinoi|chicago|social|condit|illeg|alien|illinoi|chicago|social|condit|mexican|illinoi|chicago|social|condit|mexico|emigr|immigr|social|aspect|unit|state|emigr|immigr|social|aspect
3557,Labor law and the employment of undocumented workers,illeg|alien|employ|california|foreign|worker|california|labor|law|legisl|california
4068,Labor migration to the United States development outcomes and alternatives in Mexican sending communities,mexico|rural|condit|case|studi|rural|develop|mexico|illeg|alien|unit|state|unit|state|emigr|immigr|mexico|emigr|immigr
1043,Labor relations interim hearing Subject illegal aliens and anti-strikebreaker legislation,strike|lockout|law|legisl|california|illeg|alien|california
1682,Labor shortages and illegal immigration Arizonas three-pronged strategy border enforcement economic development foreign labor programs,labor|suppli|arizona|econom|assist|mexico|immigr|arizona|illeg|alien|arizona|border|patrol|arizona|arizona|emigr|immigr|econom|aspect
82,Labor-market discrimination undocumented-worker effects and the earnings of Mexican American men,mexican|american|employ|wage|mexican|american|discrimin|employ|unit|state|illeg|alien|employ|unit|state|labor|market|unit|state
1146,Labour migration and the recent financial crisis in Asia,foreign|worker|asia|congress|illeg|alien|asia|congress|asia|emigr|immigr|congress|labor|market|asia|congress|labor|mobil|asia|congress|labor|econom|asia|congress|labor|union|asia|congress|foreign|worker|legal|status|law|asia|congress|financi|crise|asia|congress|asia|econom|condit|1945|congress
1319,Lack of worksite enforcement and employer sanctions hearing before the Subcommittee on Immigration Border Security and Claims of the Committee on the Judiciary House of Representatives One Hundred Ninth Congress first session June 21 2005,foreign|worker|unit|state|illeg|alien|unit|state|foreign|worker|certif|unit|state|sanction|administr|unit|state|employe|screen|unit|state|immigr|enforc|unit|state
1011,Ladministration de la justice aux étrangers en Chine,exterritori|alien|china|intern|mix|court|shanghai|china
740,Ladri di stelle storie di clandestini e altro,montano|nicola|1950|illeg|alien|itali|polic|itali|biographi
930,Lagir clandestin agentivite de migrants ouest-africains,illeg|alien|europ|europ|emigr|immigr|govern|polici|africa|west|emigr|immigr
1952,Lagir clandestin agentivité de migrants ouest-africains,illeg|alien|europ|europ|emigr|immigr|govern|polici|africa|west|emigr|immigr
464,Lao PDR Preliminary assessment of illegal labour migration and trafficking in children and women for labour exploitation,women|crime|lao|children|crime|lao|illeg|alien|thailand
5120,Lao PDR preliminary assessment of illegal labour migration and trafficking in children and women for labour exploitation,human|traffick|lao|forc|labor|lao|women|crime|lao|children|crime|lao
5556,Laporan penelitian beberapa problema imigran gelap dalam tertib hukum di Indonesia,illeg|alien|indonesia|immigr|indonesia|indonesia|emigr|immigr|emigr|immigr|law|indonesia
4906,Las fronteras de nuestra educación documenting the pedagogies of migration of Mexican and Chicanao undocumented immigrant households,illeg|alien|educ|unit|state|case|studi|illeg|alien|children|educ|unit|state|case|studi|mexican|american|student|educ|unit|state|case|studi|latin|american|student|educ|unit|state|case|studi|mexican|american|student|unit|state|social|condit|case|studi|latin|american|student|unit|state|social|condit|case|studi
3964,Lasso the moon,alcohol|fiction|salvadoran|fiction|illeg|alien|fiction|father|daughter|fiction|immigr|fiction
5663,Last summer I got in trouble,illeg|alien|juvenil|fiction|texa|juvenil|fiction
1723,Lateline 18-9-2001 to 30-10-2001 featuring Australian elections Indonesia Paul Keating interview War on terror 1993 World Trade Center bombing,keat|paul|1944|interview|australia|parliament|elect|2001|australia|australian|armi|special|air|servic|regiment|terror|prevent|intern|cooper|nation|secur|australia|illeg|alien|indonesia|intellig|servic|iraq|world|trade|center|bomb|new|york|ny|1993|war|terror|2001-2009|australia|polit|govern|1990-2001|indonesia|foreign|relat|australia|australia|foreign|relat|indonesia
2121,Lateline 26-7-2002 to 22-8-2002 featuring Australian Democrats people smuggling Iraq people smuggling ALP review,murray|andrew|1947|interview|stott|despoja|natasha|1969|resign|offic|ridgeway|aden|1962|interview|australian|labor|parti|evalu|australian|democrat|smuggl|illeg|alien|australia|australia|polit|govern|2001|australia|emigr|immigr|iraq|foreign|relat|australia|australia|foreign|relat|iraq
2904,Lateline 28-8-2002 to 30-9-2002 featuring war on terror Sept 11 anniversaries Iraq biological wafare,jemaah|islamiyah|organ|qaida|organ|septemb|11|terrorist|attack|2001|anniversari|world|war|1939-1945|biolog|warfar|damag|women|war|weapon|mass|destruct|iraq|arm|control|verif|iraq|marin|accid|investig|indonesia|sunda|strait|region|coastal|surveil|australia|illeg|alien|australia|iraq|relat|unit|state|foreign|relat|iraq|iraq|foreign|relat|unit|state
4142,Latin Americans and immigration what can fix the problem,illeg|alien|unit|state|foreign|worker|unit|state|latin|america|foreign|relat|unit|state|unit|state|foreign|relat|latin|america|unit|state|emigr|immigr|unit|state|social|condit|1980
6553,Latin mistress,mexican|american|women|literatur|mexican|american|women|texa|el|paso|fiction|mexican|american|women|texa|el|paso|social|condit|women|texa|el|paso|social|condit|women|texa|el|paso|fiction|illeg|alien|texa|el|paso|social|condit|illeg|alien|texa|el|paso|fiction|el|paso|tex|histori|fiction|american|literatur|21st|centuri
1455,Latina mistress,el|paso|tex|fiction|women|illeg|alien|fiction
3341,Latino immigrants early experiences with illegal entry and the process of gaining legal status in the United States a qualitative study,mexican|unit|state|social|condit|immigr|unit|state|social|condit|illeg|alien|unit|state|social|condit
6157,Laventure est un secret,diagn|mamadou|doudou|interview|african|franc|interview|african|franc|attitud|illeg|alien|franc|interview|franc|emigr|immigr|public|opinion|interview|franc|emigr|immigr|govern|polici|interview
108,Laventure les migrants africains sur la route de lEurope,ivoirian|europ|biographi|ivoirian|europ|social|condit|illeg|alien|europ|biographi|illeg|alien|europ|social|condit|côt|d'ivoir|emigr|immigr|europ|emigr|immigr
152,Law enforcement and the INS a participant observation study of control agents,unit|state|immigr|natur|servic|case|studi|crimin|justic|administr|social|aspect|unit|state|case|studi|illeg|alien|unit|state|case|studi|social|control|unit|state|case|studi|immigr|enforc|unit|state|case|studi
1806,Law enforcement problems at the border between the United States and Canada drug smuggling illegal immigration and terrorism hearing before the Subcommittee on Immigration and Claims of the Committee on the Judiciary House of Representatives One Hundred Sixth Congress first session April 14 1999,terror|unit|state|terror|canada|drug|traffic|northern|boundari|unit|state|illeg|alien|northern|boundari|unit|state|border|patrol|northern|boundari|unit|state|unit|state|relat|canada|canada|relat|unit|state
4043,Lawyers Committee issues report on the Oakdale Alien Detention Center,oakdal|feder|alien|detent|center|oakdal|la|alien|detent|center|unit|state|illeg|alien|unit|state|cuban|civil|right|unit|state|refuge|civil|right|louisiana|oakdal
3659,Lazione internazionale dello stato a tutela di non cittadini,conflict|law|citizenship|diplomat|protect|alien|illeg|alien|refuge|legal|status|law
2842,LBJ and the illegal alien as a precursor to amnesty,illeg|alien|govern|polici|unit|state|histori|20th|centuri|unit|state|emigr|immigr|govern|polici|histori|20th|centuri|johnson|lyndon|b|lyndon|bain|1908-1973
96,Le bateau est plein je débarque,african|franc|social|condit|illeg|alien|franc|social|condit|franc|emigr|immigr|africa|emigr|immigr|africa|ethnic|relat
2354,Le destin du clandestin,illeg|alien|franc|drama|senegales|franc|drama|franc|emigr|immigr|drama|seneg|emigr|immigr|drama
3931,Le havre,shoe|shiner|franc|le|havr|fiction|illeg|alien|franc|le|havr|fiction|comedi|film|foreign|film|franc|motion|pictur|french|featur|film|franc|emigr|immigr|fiction|africa|emigr|immigr|fiction|le|havr|franc|fiction|videodisc
5773,Le Havre,shoe|shiner|franc|le|havr|drama|illeg|alien|franc|le|havr|drama|refuge|franc|drama|deport|drama|franc|emigr|immigr|drama|africa|emigr|immigr|drama|le|havr|franc|drama
3765,Le livre noir de la politique française dimmigration la honte de la république,franc|emigr|immigr|franc|emigr|immigr|govern|polici|africa|sub|saharan|emigr|immigr|immigr|franc|illeg|alien|franc
1611,Le migrant clandestin le paradoxe de lêtre et de la société,illeg|alien|tunisia|social|condit|illeg|alien|europ|social|condit|illeg|alien|psycholog|tunisia|emigr|immigr|social|aspect|europ|emigr|immigr|social|aspect
2119,Le nuove schiavitù il traffico degli esseri umani nellItalia del 21 secolo,slaveri|itali|illeg|alien|itali|prostitut|itali
5742,Le peuple des clandestins essai,illeg|alien|emigr|immigr
436,Le piège une de ceux-là--,soh|moub|clarist|africa|sub|saharan|emigr|immigr|africa|north|emigr|immigr|mediterranean|region|emigr|immigr|europ|emigr|immigr|human|smuggl|illeg|alien|illeg|alien|social|condit|illeg|alien|econom|condit
6570,Le sanspapiérisme où sont les papiers des sans-papiers Anatomie dune manipulation,illeg|alien|social|condit
3514,Le silence des esprits roman,african|franc|fiction|illeg|alien|franc|fiction
1061,Le trafic dêtres humains,human|smuggl|emigr|immigr|human|smuggl|prevent|illeg|alien|prostitut|slaveri
1213,Leaving Tangier,illeg|alien|spain|fiction|moroccan|spain|fiction|gay|men|spain|fiction|despair|fiction|moroccan|morocco|tangier|social|condit|fiction
5496,Leben in der Schattenwelt Problemkomplex illegale Migration Ansprachen und Materialien zur Verleihung des Augsburger Wissenschaftspreises für Interkulturelle Studien 2004 an P Dr Jörg Alt SJ am 10 Mai 2004 im Goldenen Saal des Augsburger Rathauses,illeg|alien|germani|germani|emigr|immigr
2242,Leben in der Schattenwelt Problemkomplex illegale Migration neue Erkenntnisse zur Lebenssituation illegaler Migranten aus München und anderen Orten Deutschlands,illeg|alien|germani|germani|emigr|immigr
6146,Lebenslage und gesundheitliche Versorgung von Menschen ohne Papiere,immigr|medic|care|germani|health|servic|access|germani|emigr|immigr|health|aspect|germani|illeg|alien|health|hygien|germani|illeg|alien|germani|social|condit|transcultur|medic|care|germani|aufsatzsammlung|deutschland|illegal|einwander|medizinisch|versorgung
5028,Left behind life and death along the US border,mexican|american|border|region|pictori|work|illeg|alien|arizona|pictori|work|illeg|alien|unit|state|pictori|work|mexico|emigr|immigr|pictori|work|unit|state|emigr|immigr|pictori|work|borderland|mexico|pictori|work|borderland|arizona|pictori|work|sonoran|desert|pictori|work|desert|arizona|pictori|work|postmortem|photographi|person|belong|art|pima|counti|ariz|offic|medic|examin|pictori|work
6432,Left for dead a mystery,reynold|ali|fictiti|charact|fiction|murder|investig|fiction|friendship|fiction|polic|recruit|fiction|attempt|murder|fiction|prostitut|crime|fiction|illeg|alien|fiction|drug|traffic|fiction|drug|dealer|fiction|arizona|fiction|mexican|american|border|region|fiction
5040,Left for dead a novel,reynold|ali|fictiti|charact|fiction|murder|investig|fiction|friendship|fiction|polic|recruit|fiction|attempt|murder|fiction|prostitut|crime|fiction|illeg|alien|fiction|drug|traffic|fiction|drug|dealer|fiction|arizona|fiction|mexican|american|border|region|fiction|electron|book
3291,Legal analysis of cases since the 1980 census concerning aliens and congressional redistricting,unit|state|congress|hous|elect|district|elect|district|unit|state|case|apportion|elect|law|unit|state|case|illeg|alien|unit|state|case|unit|state|census|20th|1980|constitut|law|unit|state
2698,Legal and illegal immigration,unit|state|emigr|immigr|period|illeg|alien|unit|state|period|illeg|alien|unit|state|unit|state|emigr|immigr|unit|state|emigr|immigr|social|aspect
6600,Legal and illegal immigration to the United States since 1965 recent entrants employment and some implications for policy,unit|state|emigr|immigr|econom|aspect|illeg|alien|unit|state|foreign|worker|govern|polici|unit|state
1297,Legal and illegal labour migration in the Czech Republic background and current trends,migrant|labor|czech|republ|illeg|alien|employ|czech|republ|foreign|worker|czech|republ|illeg|alien|czech|republ|labor|mobil|czech|republ|czech|republ|emigr|immigr
1233,Legal economic and moral implications of the proposed repeal of Utahs in-state tuition benefits for undocumented immigrants,illeg|alien|educ|higher|utah|tuition|law|legisl|utah
645,Legal ethics and illegal migrants the bounds of ethical conduct for lawyers helping illegals become legal,legal|ethic|canada|illeg|alien|canada
194,Legal immigration reform proposals hearing before the Subcommitee on Immigration and Claims of the Committee on the Judiciary House of Representatives One Hundred Fourth Congress first session May 17 1995,emigr|immigr|law|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici|foreign|worker|unit|state|foreign|worker|certif|unit|state
4402,Legal immigration setting priorities,unit|state|emigr|immigr|govern|polici|emigr|immigr|law|unit|state|foreign|worker|unit|state|illeg|alien|unit|state
3708,Legal immigration setting priorities 1995 legal immigration report to Congress,unit|state|emigr|immigr|govern|polici|emigr|immigr|law|unit|state|illeg|alien|unit|state
4326,Legal issues for school districts related to the education of undocumented children,illeg|alien|educ|unit|state|right|educ|unit|state|student|legal|status|law|unit|state|student|civil|right|unit|state
2977,Legal issues for school districts related to undocumented children,illeg|alien|educ|unit|state|right|educ|unit|state|student|legal|status|law|unit|state|student|civil|right|unit|state
3035,Legal protection to illegal migrants a case for the effective repeal of IMDT Act in Assam,bangladeshi|legal|status|law|india|assam|illeg|alien|india|assam
1996,Legal Workforce Act hearing before the Subcommittee on Immigration and Border Security of the Committee on the Judiciary House of Representatives One Hundred Thirteenth Congress first session on HR 1772 May 16 2013,foreign|worker|certif|unit|state|immigr|enforc|unit|state|illeg|alien|employ|govern|polici|unit|state|illeg|alien|employ|econom|aspect|unit|state|employe|screen|govern|polici|unit|state|emigr|immigr|law|unit|state
139,Legal Workforce Act hearing before the Subcommittee on Immigration Policy and Enforcement of the Committee on the Judiciary House of Representatives One Hundred Twelfth Congress first session on HR 2164 June 15 2011,foreign|worker|certif|unit|state|immigr|enforc|unit|state|illeg|alien|employ|govern|polici|unit|state|illeg|alien|employ|econom|aspect|unit|state|employe|screen|govern|polici|unit|state
4702,Legal Workforce Act report together with dissenting views to accompany HR 1772 including cost estimate of the Congressional Budget Office,foreign|worker|certif|unit|state|immigr|enforc|unit|state|illeg|alien|employ|govern|polici|unit|state|illeg|alien|employ|econom|aspect|unit|state|employe|screen|govern|polici|unit|state|emigr|immigr|law|unit|state
481,Legalization handbook,illeg|alien|unit|state|emigr|immigr|law|unit|state|foreign|worker|unit|state
3240,Legalization handbook how to obtain lawful residence under the new immigration laws,illeg|alien|unit|state|emigr|immigr|law|unit|state|foreign|worker|unit|state|illeg|alien|emigr|immigr|law|foreign|worker
2353,Legalization of illegal immigrants hearing before the Subcommittee on Immigration and Refugee Policy of the Committee on the Judiciary United States Senate Ninety-seventh Congress second session on legalization of illegal immigrants October 29 1981,alien|unit|state|illeg|alien|unit|state|emigr|immigr|law|unit|state
3728,Legalization of undocumented aliens lessons from other countries,illeg|alien
1433,Legalization Phase Two requirements and guidelines for courses of study recognized by the Attorney General,citizenship|unit|state|handbook|manual
2804,Legalization the right thing to do,emigr|immigr|law|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici
641,Legalization wages and self-investment,emigr|immigr|law|econom|aspect|unit|state|illeg|alien|employ|unit|state|labor|market|unit|state|wage|foreign|worker|unit|state
3354,Legalizing the flow of temporary migrant workers from Mexico a policy proposal,foreign|worker|mexican|govern|polici|unit|state|illeg|alien|govern|polici|unit|state|unit|state|emigr|immigr
4130,Legislation concerning immigrant issues hearing before the Subcommittee on Immigration and Claims of the Committee on the Judiciary House of Representatives One Hundred Fifth Congress first session on HR 231 HR 429 HR 471 and HR 1493 May 13 1997,emigr|immigr|law|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici
3262,Lémigrant récit,illeg|alien|europ|social|condit
2530,Lemigration clandestine le profil des candidats,illeg|alien|seneg|seneg|emigr|immigr
1253,Les cent papiers de la mariée ou Comment Sarko ma passé la bague au doigt,intercountri|marriag|franc|interraci|marriag|franc|senegales|franc|franc|emigr|immigr|illeg|alien|franc|roux|zaze
4740,Les chercheurs dombre roman,guinea|social|condit|fiction|west|african|franc|social|condit|fiction|illeg|alien|franc|social|condit|fiction
2447,Les clandestins enquête en France en Chine et au Mali,illeg|alien|franc|social|condit|chines|franc|social|condit|malian|franc|social|condit|franc|emigr|immigr|govern|polici|chines|franc|social|condit|franc|emigr|immigr|govern|polici|illeg|alien|franc|social|condit|malian|franc|social|condit
5778,Les échoués,illeg|alien|franc|fiction|french|fiction
5526,Les étrangers illégaux à la recherche de papiers,illeg|alien|franc|illeg|alien|franc|social|condit|illeg|alien|employ|franc|african|franc|african|franc|migrat|franc|emigr|immigr|govern|polici
3279,Les geôles de la République,illeg|alien|govern|polici|franc|alien|detent|center|franc|illeg|alien|civil|right|franc
3488,Les invités de mon père,foreign|spous|franc|drama|illeg|alien|franc|drama|moldovan|franc|drama|decemb|romanc|franc|drama|comedi|film|featur|film|film|hear|impair
2502,Les papiers le combat de la dignité mille voix mille chants,illeg|alien|franc|social|condit|biographi|illeg|alien|civil|right|franc|social|movement|franc|histori|21st|centuri|franc|emigr|immigr|social|aspect
4000,Les politiques relatives aux migrants irréguliers,illeg|alien|govern|polici|europ|illeg|alien|govern|polici|armenia|republ|illeg|alien|govern|polici|greec|illeg|alien|govern|polici|russia|feder
1714,Les régularisations des étrangers illégaux dans lUnion européenne,illeg|alien|european|union|countri|emigr|immigr|law|european|union|countri|asylum|right|european|union|countri
331,Les régularisations des étrangers illégaux dans lUnion européenne Regularisations of illegal immigrants in the European Union,emigr|immigr|law|european|union|countri|illeg|alien|european|union|countri|asylum|right|european|union|countri
751,Les sans-papiers de Saint-Bernard mouvement social et action organisée,illeg|alien|franc|social|condit|west|african|franc|social|condit|social|movement|franc|histori|20th|centuri|immigr|polit|activ|franc|illeg|alien|polit|activ|franc|margin|social|franc|protest|movement|franc
1419,Les transporteurs et le contrôle des flux migratoires,illeg|alien|franc|carrier|law|legisl|franc|emigr|immigr|law|franc
3602,Les travailleurs birmans dans le nord de la Thaïlande géopolitique dun pays clandestin,foreign|worker|burmes|thailand|northern|illeg|alien|employ|thailand|northern|migrant|labor|thailand|northern|refuge|burma
5619,Les travailleurs étrangers temporaires et les travailleurs sans statut légal rapport du Comité permanent de la citoyenneté et limmigration,foreign|worker|govern|polici|canada|temporari|employe|govern|polici|canada|illeg|alien|employ|canada|immigr|employ|canada|labor|suppli|canada|employe|right|canada|electron|book
3126,Lesercito degli invisibili aspetti economici dellimmigrazione clandestina,itali|emigr|immigr|econom|aspect|illeg|alien|itali|emigr|immigr|econom|aspect
2142,Lessons from the 2007 Legal Arizona Workers Act,foreign|worker|econom|aspect|arizona|labor|law|legisl|econom|aspect|arizona|emigr|immigr|law|econom|aspect|arizona|illeg|alien|employ|arizona|statist|illeg|alien|employ|law|legisl|research|arizona
933,Lessons learned from the legalization programs of the 1980s,unit|state|immigr|reform|control|act|1986|illeg|alien|govern|polici|unit|state|emigr|immigr|law|unit|state
2496,Leuropéanisation de la lutte contre la migration irrégulière et les droits humains une étude des politiques de renvois forcés en France au Royaume-Uni et en Turquie,illeg|alien|govern|polici|europ|illeg|alien|govern|polici|turkey|deport|europ|deport|turkey|human|right|europ|human|right|turkey
164,Ley 137-03 sobre tráfico ilícito de migrantes y trata de personas y Decreto 97-99 de creación del Comité Interinstitucional de Protección a la Mujer Migrante CIPROM,emigr|immigr|law|dominican|republ|crimin|provis|illeg|alien|dominican|republ|human|smuggl|dominican|republ
5671,Ley sobre el tráfico ilícito de migrantes y trata de personas no 137-03,emigr|immigr|law|dominican|republ|crimin|provis|illeg|alien|dominican|republ|human|smuggl|dominican|republ|dominican|republ|comité|interinstitucion|protección|la|mujer|migrant
971,Liberalization and incentives for labor migration theory with applications to NAFTA,unit|state|commerc|mexico|econometr|model|mexico|commerc|unit|state|econometr|model|free|trade|mexico|econometr|model|free|trade|unit|state|econometr|model|unskil|labor|mexico|econometr|model|wage|mexico|econometr|model|emigr|immigr|econometr|model|illeg|alien|unit|state|econometr|model|foreign|worker|unit|state|econometr|model
1064,Liberté égalité-- sans-papiers,foreign|worker|civil|right|franc|illeg|alien|civil|right|franc
191,Life experiences of undocumented Mexican women,women|illeg|alien|california|stanislaus|counti|interview|women|immigr|california|stanislaus|counti
4232,Limmigration clandestine base de données bibliographiques annotées,illeg|alien|bibliographi|emigr|immigr|bibliographi
6526,Limmigration clandestine mythes mystères et réalités,illeg|alien|europ|illeg|alien|africa|human|smuggl|europ|human|smuggl|africa|africa|emigr|immigr|europ|emigr|immigr
89,Limmigration en France,immigr|franc|illeg|alien|franc|franc|emigr|immigr
4223,LImmigration en France,franc|emigr|immigr|immigr|franc|illeg|alien|franc
6180,LImmigration en France données perspectives,franc|emigr|immigr|govern|polici|immigr|franc|illeg|alien|franc|social|integr|franc|racism|franc
1661,Limmigration illégale Enjeux de sécurité intérieure et extérieure pour lEurope = Illegal immigration domestic and foreign security issues at stake for Europe,illeg|alien|european|union|countri|nation|secur|european|union|countri|european|union|countri|emigr|immigr|govern|polici
3864,Limmigration irregulière subsaharienne à travers et vers le Maroc,africa|sub|saharan|emigr|immigr|spain|emigr|immigr|itali|emigr|immigr|morocco|emigr|immigr|european|union|countri|relat|morocco|morocco|relat|european|union|countri|illeg|alien|european|union|countri
4250,Limmigration un état des lieux à repenser,immigr|european|union|countri|illeg|alien|european|union|countri|european|union|countri|emigr|immigr
3156,Linea fronteriza órgano de difusión del Centro de Estudios Fronterizos y Promoción de los Derechos Humanos,mexican|american|border|region|period|human|right|mexican|american|border|region|period|illeg|alien|unit|state|period
434,Linternement administratif des étrangers en situation irrégulière,detent|person|franc|illeg|alien|franc|administr|law|franc|illeg|alien|franc|social|condit|human|right|franc
1866,Linvention des sans-papiers essai sur la démocratie à lépreuve du faible,illeg|alien|franc|social|condit|margin|social|franc|social|movement|franc|histori|20th|centuri
5117,Lire les sans-papiers littérature jeunesse et engagement,illeg|alien|literatur|emigr|immigr|literatur|children|literatur|french|theme|motiv
556,Lives for sale,human|traffick|unit|state|human|smuggl|unit|state|illeg|alien|unit|state|unit|state|emigr|immigr|documentari|film|film|hear|impair|video|record|hear|impair
4461,Lives for sale a documentary on immigration human trafficking,human|traffick|unit|state|human|smuggl|unit|state|illeg|alien|unit|state|documentari|film|unit|state|emigr|immigr
1298,Lives in limbo undocumented and coming of age in America,children|illeg|alien|unit|state|social|condit|children|illeg|alien|unit|state|educ
184,Living illegal the human face of unauthorized immigration,illeg|alien|unit|state|unit|state|emigr|immigr|social|aspect|illeg|alien|unit|state|social|condit
1767,Living the dream new immigration policies and the lives of undocumented Latino youth,illeg|alien|unit|state|unit|state|emigr|immigr|govern|polici|hispan|american|social|condit
6315,Living with illegals,illeg|alien|england|immigr|england|africa|emigr|immigr
5145,Living with illegals and refugees,atroc|sudan|darfur|extradit|great|britain|illeg|alien|europ|illeg|alien|great|britain|immigr|europ|immigr|great|britain|refuge|camp|sudan|darfur|refuge|legal|status|law|europ|refuge|legal|status|law|great|britain|refuge|sudan|darfur|africa|emigr|immigr|darfur|sudan|histori|darfur|sudan|social|condit|europ|emigr|immigr|great|britain|emigr|immigr|sudan|histori|darfur|conflict|2003|casualti
2258,Lo que todo mexicano debe conocer Y yo que me fuí pál norte tema migratorio binacional,unit|state|emigr|immigr|govern|polici|mexico|emigr|immigr|govern|polici|illeg|alien|govern|polici|unit|state
171,Local fiscal effects of illegal immigration report of a workshop,illeg|alien|servic|unit|state|cost|local|financ|unit|state|unit|state|emigr|immigr|electron|book
284,Local impact note -- HF358 Barrett immigration law enforcement noncooperation ordinances and policies prohibited and immigration-related data use provided,immigr|enforc|law|legisl|minnesota|illeg|alien|legal|status|law|minnesota|local|govern|law|legisl|minnesota|intergovernment|fiscal|relat|minnesota|minnesota|emigr|immigr|law|legisl
554,Lodyssée de Koffi Yao,african|europ|emigr|immigr|fiction|youth|africa|econom|condit|fiction|immigr|europ|fiction|illeg|alien|europ|fiction
5536,Loi relative aux certificats de vie des personnes non françaises habitant les pays qui sont en guerre avec la République Du 11 fructidor lan deuxième de la République française une et indivisible,franc|histori|revolut|1792-1795|sourc|alien|law|legisl|franc
4831,Looking for Esperanza the story of a mother a child lost and why they matter to us,women|illeg|alien|florida|social|condit|women|illeg|alien|florida|biographi
145,Looking for loopholes processes of incorporation of illegal immigrants in the Netherlands,illeg|alien|netherland|social|condit|illeg|alien|employ|netherland|sociolog|emigr|immigr|law|netherland|illeg|alien|social|condit|netherland
2203,Los balseros cubanos un estudio a partir de las salidas ilegales,cuban|unit|state|illeg|alien|unit|state|cuba|emigr|immigr|unit|state|emigr|immigr
5837,Los clandestinos mode demploi,foreign|worker|belgium|brussel|illeg|alien|belgium|brussel|latin|american|belgium|brussel
3730,Los derechos políticos de los extranjeros en el Estado Nacional los derechos de participación política y el derecho de acceso a funciones públicas,illeg|alien|spain
3074,Los hispanos indocumentados y el acceso a la educación universitaria,hispan|american|legal|status|law|educ|higher|illeg|alien|educ|higher|hispan|american|educ|higher
548,Los impactos del control fronterizo sobre la migración mexicana perspectivas desde las comunidades de origen,illeg|alien|govern|polici|unit|state|border|patrol|mexican|american|border|region|mexican|unit|state|unit|state|emigr|immigr|mexico|emigr|immigr
3051,Los indocumentados,illeg|alien|venezuela|foreign|worker|venezuela|venezuela|emigr|immigr|foreign|worker|mexican|unit|state|congress|mexican|employ|unit|state|congress|illeg|alien|civil|right|unit|state|congress|mexico|emigr|immigr|congress|unit|state|emigr|immigr|congress
5524,Los indocumentados colombianos,illeg|alien|colombia|colombian|venezuela
16,Los indocumentados y los energeticos su repercusión en las economías mexicana y norteamericana,foreign|worker|mexican|unit|state|unit|state|emigr|immigr|mexico|polit|govern|1970-1988|mexico|econom|condit|1970-1982|illeg|alien|unit|state|energi|polici|social|aspect|mexico
401,Los inmigrantes indocumentados,illeg|alien|unit|state|juvenil|literatur|unit|state|emigr|immigr|juvenil|literatur
2767,Los Inmigrantes indocumentados dominicanos en Puerto Rico realidad y mitos,puerto|rico|emigr|immigr|dominican|republ|emigr|immigr|unit|state|emigr|immigr|illeg|alien|puerto|rico|illeg|alien|new|york|state|new|york|dominican|dominican|republ|legal|status|law|puerto|rico|dominican|dominican|republ|legal|status|law|new|york|state|new|york
120,Los inmigrantes irregulares en España la vida por un sueño,illeg|alien|spain|social|condit
661,Los laberintos de la exclusión relatos de inmigrantes ilegales en Argentina,illeg|alien|argentina|social|condit|margin|social|argentina
6595,Los llovidos en el Nuevo Reino de Granada siglos XVI y XVII los ilegales,illeg|alien|colombia|histori|16th|centuri|illeg|alien|colombia|histori|17th|centuri|stowaway|colombia|histori|16th|centuri|stowaway|colombia|histori|17th|centuri|colombia|emigr|immigr|histori|16th|centuri|colombia|emigr|immigr|histori|17th|centuri
5349,Los mandados = Pursuing a dream,illeg|alien|mexico|drama
